flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label,flow_id
192.168.10.5_53725_205.174.165.73_8080_TCP_2017-07-07 09:44:09.119670,44:09.1,192.168.10.5,53725,205.174.165.73,8080,TCP,0.068411112,8,4,4,324,196,128,196,0,40.5,72.17859794,5209.75,196,0,40.5,72.17859794,7203,196,0,40.5,72.17859794,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49,32,40.5,8192,29200,0,0,0,0,0,0,0,0,4736.072713,2865.031641,1871.041072,116.940067,58.47003349,58.47003349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00977302,0.02285995,0.065765142,6.48E-05,0.068411112,0.02262235,0.03140862,0.067039013,6.48E-05,0.067867041,0.02258531,0.03053359,0.065765142,0.000717878,0.067755938,0,0,0,0,Botnet_ARES,192.168.10.5_53725_205.174.165.73_8080_TCP_2017-07-07 09:44:09.119671
192.168.10.15_52869_205.174.165.73_8080_TCP_2017-07-07 09:44:09.224569,44:09.2,192.168.10.15,52869,205.174.165.73,8080,TCP,0.072062969,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4482.191111,2705.96677,1776.224341,111.0140213,55.50701066,55.50701066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01029471,0.02413953,0.069420815,2.00E-05,0.072062969,0.02380363,0.03315478,0.070689917,2.00E-05,0.071410894,0.02381865,0.03224717,0.069420815,0.000627995,0.071455956,0,0,0,0,Botnet_ARES,192.168.10.15_52869_205.174.165.73_8080_TCP_2017-07-07 09:44:09.224570
192.168.10.8_2922_205.174.165.73_8080_TCP_2017-07-07 09:44:13.275665,44:13.3,192.168.10.8,2922,205.174.165.73,8080,TCP,0.087301016,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,3734.206261,2268.014846,1466.191415,91.63696346,45.81848173,45.81848173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01247157,0.0296332,0.085055828,1.81E-05,0.087301016,0.02890929,0.04045115,0.086114883,1.81E-05,0.086727858,0.02892669,0.03969004,0.085055828,0.000564098,0.086780071,0,0,0,0,Botnet_ARES,192.168.10.8_2922_205.174.165.73_8080_TCP_2017-07-07 09:44:13.275666
192.168.10.14_51735_205.174.165.73_8080_TCP_2017-07-07 09:44:18.041912,44:18.0,192.168.10.14,51735,205.174.165.73,8080,TCP,0.062978029,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,5128.772746,3096.317911,2032.454834,127.0284271,63.51421357,63.51421357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00899686,0.02095538,0.060323,7.10E-05,0.062978029,0.02079399,0.0287977,0.061517954,7.10E-05,0.062381983,0.02075338,0.02798154,0.060323,0.000602961,0.062260151,0,0,0,0,Botnet_ARES,192.168.10.14_51735_205.174.165.73_8080_TCP_2017-07-07 09:44:18.041913
192.168.10.9_4084_205.174.165.73_8080_TCP_2017-07-07 09:44:18.757557,44:18.8,192.168.10.9,4084,205.174.165.73,8080,TCP,0.064602137,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,4984.355269,3002.996653,1981.358616,123.8349135,61.91745676,61.91745676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00922888,0.02148164,0.061842918,7.82E-05,0.064602137,0.02132734,0.02966793,0.063282967,7.99E-05,0.06398201,0.02135372,0.02863322,0.061842918,0.000598192,0.064061165,0,0,0,0,Botnet_ARES,192.168.10.9_4084_205.174.165.73_8080_TCP_2017-07-07 09:44:18.757558
192.168.10.5_53726_205.174.165.73_8080_TCP_2017-07-07 09:44:19.182094,44:19.2,192.168.10.5,53726,205.174.165.73,8080,TCP,0.064929008,8,4,4,324,196,128,196,0,40.5,72.17859794,5209.75,196,0,40.5,72.17859794,7203,196,0,40.5,72.17859794,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49,32,40.5,8192,29200,0,0,0,0,0,0,0,0,4990.06542,3018.68155,1971.38387,123.2114919,61.60574593,61.60574593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00927557,0.02153647,0.062024117,5.20E-05,0.064929008,0.02139664,0.0295799,0.063225985,5.20E-05,0.064189911,0.02136302,0.02875362,0.062024117,0.000629902,0.06408906,0,0,0,0,Botnet_ARES,192.168.10.5_53726_205.174.165.73_8080_TCP_2017-07-07 09:44:19.182095
192.168.10.15_52870_205.174.165.73_8080_TCP_2017-07-07 09:44:19.287145,44:19.3,192.168.10.15,52870,205.174.165.73,8080,TCP,0.059602022,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,5419.279216,3271.701075,2147.578141,134.2236338,67.11181692,67.11181692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00851457,0.01980472,0.057022095,2.19E-05,0.059602022,0.01963234,0.02726496,0.058188915,2.19E-05,0.058897018,0.01967732,0.02640901,0.057022095,0.000581026,0.059031963,0,0,0,0,Botnet_ARES,192.168.10.15_52870_205.174.165.73_8080_TCP_2017-07-07 09:44:19.287146
192.168.10.8_2923_205.174.165.73_8080_TCP_2017-07-07 09:44:20.295575,44:20.3,192.168.10.8,2923,205.174.165.73,8080,TCP,0.059561014,8,4,4,326,198,128,198,0,40.75,72.71820611,5287.9375,198,0,40.75,72.71820611,7350.75,198,0,40.75,72.71820611,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49.5,32,40.75,8192,29200,0,0,0,0,0,0,0,0,5473.378929,3324.322172,2149.056758,134.3160473,67.15802367,67.15802367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00850872,0.01985689,0.057143927,4.05E-06,0.059561014,0.01960707,0.02731655,0.058237076,4.05E-06,0.058821201,0.01967565,0.02649577,0.057143927,0.000574112,0.059026957,0,0,0,0,Botnet_ARES,192.168.10.8_2923_205.174.165.73_8080_TCP_2017-07-07 09:44:20.295576
192.168.10.14_51736_205.174.165.73_8080_TCP_2017-07-07 09:44:28.106544,44:28.1,192.168.10.14,51736,205.174.165.73,8080,TCP,0.247888088,10,5,5,334,195,139,195,0,33.4,66.03817078,4361.04,195,0,33.4,66.03817078,6084,195,0,33.4,66.03817078,2575.36,224,32,20,22.4,4.8,112,32,20,22.4,4.8,112,32,20,22.4,4.8,39,27.8,33.4,8192,29200,0,0,0,0,0,0,0,0,1347.382209,786.6453019,560.7369075,40.34078471,20.17039236,20.17039236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,9,0,0,1,1,0,0,1,4,0,0,1,2,0,0,1,5,0,0,0.02754312,0.07697483,0.24526,4.98E-05,0.247888088,0.06183702,0.1064013,0.246129036,7.01E-05,0.24734807,0.06180376,0.10591882,0.24526,0.000316143,0.247215033,0,0,0,0,Botnet_ARES,192.168.10.14_51736_205.174.165.73_8080_TCP_2017-07-07 09:44:28.106545
192.168.10.14_51737_205.174.165.73_8080_TCP_2017-07-07 09:44:28.411446,44:28.4,192.168.10.14,51737,205.174.165.73,8080,TCP,0.09341979,75,26,49,100182,100054,128,13140,0,1335.76,2417.497636,5844294.822,13140,0,1335.76,2417.497636,7195921.331,13140,0,1335.76,2417.497636,327.5435235,1524,32,20,20.32,1.93328736,532,32,20,20.46153846,2.30769231,992,32,20,20.24489796,1.69670283,3848.230769,2.612244898,1335.76,8192,29200,0,0,0,0,0,0,0,0,1072385.195,1071015.036,1370.15936,802.8277497,524.5141298,278.3136199,1.884615385,100054,23,19130967.01,0,0,0,1,100054,23,0.00522995,0,0,0,0,2,2,0,0,2,74,0,0,1,1,0,0,1,25,0,0,1,1,0,0,1,49,0,0,0.00126243,0.00938541,0.081423998,0,0.09341979,0.0037056,0.01690743,0.086528063,2.86E-06,0.092639923,0.00193344,0.01160002,0.081423998,0,0.092804909,0,0,0,0,Botnet_ARES,192.168.10.14_51737_205.174.165.73_8080_TCP_2017-07-07 09:44:28.411447
192.168.10.9_4086_205.174.165.73_8080_TCP_2017-07-07 09:44:28.825073,44:28.8,192.168.10.9,4086,205.174.165.73,8080,TCP,0.221663952,10,5,5,333,194,139,194,0,33.3,65.79369271,4328.81,194,0,33.3,65.79369271,6021.76,194,0,33.3,65.79369271,2575.36,224,32,20,22.4,4.8,112,32,20,22.4,4.8,112,32,20,22.4,4.8,38.8,27.8,33.3,8192,29200,0,0,0,0,0,0,0,0,1502.274038,875.1986886,627.0753491,45.11333447,22.55666723,22.55666723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,9,0,0,1,1,0,0,1,4,0,0,1,2,0,0,1,5,0,0,0.02462933,0.06859274,0.21863699,3.10E-06,0.221663952,0.055273,0.09470002,0.219297171,6.99E-05,0.221091986,0.05527622,0.09431845,0.21863699,3.10E-06,0.22110486,0,0,0,0,Botnet_ARES,192.168.10.9_4086_205.174.165.73_8080_TCP_2017-07-07 09:44:28.825074
192.168.10.9_4087_205.174.165.73_8080_TCP_2017-07-07 09:44:29.147607,44:29.1,192.168.10.9,4087,205.174.165.73,8080,TCP,0.099275827,124,39,85,204428,204300,128,20440,0,1648.612903,3736.082718,13958314.08,20440,0,1648.612903,3736.082718,25579987.38,20440,0,1648.612903,3736.082718,190.4852595,2504,32,20,20.19354839,1.51166123,792,32,20,20.30769231,1.89674277,1712,32,20,20.14117647,1.29390373,5238.461538,1.505882353,1648.612903,8192,29200,0,0,0,0,0,0,0,0,2059192.105,2057902.768,1289.337025,1249.045243,856.2003684,392.8448749,2.179487179,204300,36,19390742.62,0,0,0,1,204300,36,0.010535955,0,0,0,0,2,2,0,0,2,123,0,0,1,1,0,0,1,38,0,0,1,1,0,0,1,85,0,0,0.00080712,0.0067992,0.075829983,0,0.099275827,0.00258897,0.01360574,0.08531785,5.96E-06,0.098380804,0.00117611,0.00820752,0.075829983,0,0.09879303,0,0,0,0,Botnet_ARES,192.168.10.9_4087_205.174.165.73_8080_TCP_2017-07-07 09:44:29.147608
192.168.10.5_53727_205.174.165.73_8080_TCP_2017-07-07 09:44:29.244572,44:29.2,192.168.10.5,53727,205.174.165.73,8080,TCP,0.20135498,10,5,5,335,196,139,196,0,33.5,66.28310494,4393.45,196,0,33.5,66.28310494,6146.56,196,0,33.5,66.28310494,2575.36,224,32,20,22.4,4.8,112,32,20,22.4,4.8,112,32,20,22.4,4.8,39.2,27.8,33.5,8192,29200,0,0,0,0,0,0,0,0,1663.728403,973.4052743,690.3231282,49.6635344,24.8317672,24.8317672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,9,0,0,1,1,0,0,1,4,0,0,1,2,0,0,1,5,0,0,0.02237278,0.06240209,0.198871851,6.10E-05,0.20135498,0.050201,0.08641104,0.199868917,6.10E-05,0.200803995,0.05021149,0.08582932,0.198871851,0.000386953,0.200845957,0,0,0,0,Botnet_ARES,192.168.10.5_53727_205.174.165.73_8080_TCP_2017-07-07 09:44:29.244573
192.168.10.15_52871_205.174.165.73_8080_TCP_2017-07-07 09:44:29.334109,44:29.3,192.168.10.15,52871,205.174.165.73,8080,TCP,0.35401392,10,5,5,334,195,139,195,0,33.4,66.03817078,4361.04,195,0,33.4,66.03817078,6084,195,0,33.4,66.03817078,2575.36,224,32,20,22.4,4.8,112,32,20,22.4,4.8,112,32,20,22.4,4.8,39,27.8,33.4,8192,29200,0,0,0,0,0,0,0,0,943.4657263,550.8257983,392.639928,28.24747684,14.12373842,14.12373842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,9,0,0,1,1,0,0,1,4,0,0,1,2,0,0,1,5,0,0,0.03933488,0.1102446,0.351152897,2.19E-05,0.35401392,0.08833349,0.15219651,0.351945162,2.19E-05,0.35333395,0.08836275,0.15172267,0.351152897,0.000211954,0.353451014,0,0,0,0,Botnet_ARES,192.168.10.15_52871_205.174.165.73_8080_TCP_2017-07-07 09:44:29.334110
192.168.10.5_53728_205.174.165.73_8080_TCP_2017-07-07 09:44:29.515901,44:29.5,192.168.10.5,53728,205.174.165.73,8080,TCP,0.272428989,83,28,55,109820,109692,128,23360,0,1323.13253,3335.571325,11126036.07,23360,0,1323.13253,3335.571325,22822313.53,23360,0,1323.13253,3335.571325,292.4747107,1684,32,20,20.28915663,1.8401815,572,32,20,20.42857143,2.22692247,1112,32,20,20.21818182,1.60330238,3917.571429,2.327272727,1323.13253,8192,29200,0,0,0,0,0,0,0,0,403114.2216,402644.3744,469.8472078,304.6665488,201.8874721,102.7790767,1.964285714,109692,25,18834961.08,0,0,0,1,109692,25,0.005823851,0,0,0,0,2,2,0,0,2,82,0,0,1,1,0,0,1,27,0,0,1,1,0,0,1,55,0,0,0.0033223,0.02849546,0.25977397,0,0.272428989,0.0100634,0.05002669,0.265146971,9.54E-07,0.271711826,0.0050375,0.03499229,0.25977397,0,0.272025108,0,0,0,0,Botnet_ARES,192.168.10.5_53728_205.174.165.73_8080_TCP_2017-07-07 09:44:29.515902
192.168.10.15_52872_205.174.165.73_8080_TCP_2017-07-07 09:44:29.841802,44:29.8,192.168.10.15,52872,205.174.165.73,8080,TCP,0.096577168,117,35,82,207991,207863,128,18980,0,1777.700855,4037.340936,16300121.83,18980,0,1777.700855,4037.340936,29781633.43,18980,0,1777.700855,4037.340936,197.3682332,2364,32,20,20.20512821,1.55546163,712,32,20,20.34285714,1.99918351,1652,32,20,20.14634146,1.31707317,5938.942857,1.56097561,1777.700855,8192,29200,0,0,0,0,0,0,0,0,2153624.975,2152299.61,1325.365025,1211.466468,849.0619689,362.4044989,2.342857143,207863,32,19490311.46,0,0,0,1,207863,32,0.01066494,0,0,0,0,2,2,0,0,2,116,0,0,1,1,0,0,1,34,0,0,1,1,0,0,1,82,0,0,0.00083256,0.00693603,0.075152874,0,0.096577168,0.00281938,0.01417723,0.084244967,5.96E-06,0.095859051,0.00118443,0.00827948,0.075152874,0,0.095939159,0,0,0,0,Botnet_ARES,192.168.10.15_52872_205.174.165.73_8080_TCP_2017-07-07 09:44:29.841803
192.168.10.8_2925_205.174.165.73_8080_TCP_2017-07-07 09:44:30.618362,44:30.6,192.168.10.8,2925,205.174.165.73,8080,TCP,0.09438014,50,21,29,73436,73308,128,10528,0,1468.72,2411.490187,5815284.922,10528,0,1468.72,2411.490187,6795096.599,10528,0,1468.72,2411.490187,545.4839477,1024,32,20,20.48,2.35151015,432,32,20,20.57142857,2.55550626,592,32,20,20.4137931,2.18958729,3490.857143,4.413793103,1468.72,8192,29200,0,0,0,0,0,0,0,0,778087.4214,776731.2039,1356.217522,529.7724695,307.2680323,222.5044372,1.380952381,73308,18,15700369.57,0,0,0,1,73308,18,0.004669189,0,0,0,0,2,2,0,0,2,49,0,0,1,1,0,0,1,20,0,0,1,1,0,0,1,29,0,0,0.00192613,0.01197094,0.084854126,0,0.09438014,0.00469085,0.01926539,0.088662863,4.82E-05,0.093816996,0.00335675,0.01568642,0.084854126,9.54E-07,0.093989134,0,0,0,0,Botnet_ARES,192.168.10.8_2925_205.174.165.73_8080_TCP_2017-07-07 09:44:30.618363
192.168.10.14_51738_205.174.165.73_8080_TCP_2017-07-07 09:44:38.503415,44:38.5,192.168.10.14,51738,205.174.165.73,8080,TCP,0.067887783,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4757.851641,2872.387214,1885.464427,117.8415267,58.92076336,58.92076336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00969825,0.02268601,0.065263987,4.60E-05,0.067887783,0.02243996,0.03115369,0.066495895,4.60E-05,0.06731987,0.02240459,0.03030753,0.065263987,0.000622988,0.067213774,0,0,0,0,Botnet_ARES,192.168.10.14_51738_205.174.165.73_8080_TCP_2017-07-07 09:44:38.503416
192.168.10.9_4088_205.174.165.73_8080_TCP_2017-07-07 09:44:39.250538,44:39.3,192.168.10.9,4088,205.174.165.73,8080,TCP,0.071637869,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,4494.829411,2708.064925,1786.764486,111.6727804,55.8363902,55.8363902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01023398,0.02379705,0.068518877,5.10E-05,0.071637869,0.02363427,0.03283639,0.070070028,5.10E-05,0.070902824,0.023664,0.03172104,0.068518877,0.000631094,0.070991993,0,0,0,0,Botnet_ARES,192.168.10.9_4088_205.174.165.73_8080_TCP_2017-07-07 09:44:39.250539
192.168.10.5_53729_205.174.165.73_8080_TCP_2017-07-07 09:44:39.775830,44:39.8,192.168.10.5,53729,205.174.165.73,8080,TCP,0.070837021,8,4,4,324,196,128,196,0,40.5,72.17859794,5209.75,196,0,40.5,72.17859794,7203,196,0,40.5,72.17859794,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49,32,40.5,8192,29200,0,0,0,0,0,0,0,0,4573.879534,2766.91478,1806.964754,112.9352971,56.46764856,56.46764856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01011957,0.02366178,0.068074942,6.70E-05,0.070837021,0.02336597,0.03250249,0.069329977,6.70E-05,0.070097923,0.02340269,0.03159044,0.068074942,0.00059104,0.070208073,0,0,0,0,Botnet_ARES,192.168.10.5_53729_205.174.165.73_8080_TCP_2017-07-07 09:44:39.775831
192.168.10.15_52873_205.174.165.73_8080_TCP_2017-07-07 09:44:39.929653,44:39.9,192.168.10.15,52873,205.174.165.73,8080,TCP,0.067010164,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,4820.164278,2910.006298,1910.15798,119.3848737,59.69243687,59.69243687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00957288,0.02220701,0.063965082,0.00012207,0.067010164,0.02214805,0.03065243,0.065496206,0.000228882,0.066444159,0.02213772,0.02957756,0.063965082,0.000904083,0.066413164,0,0,0,0,Botnet_ARES,192.168.10.15_52873_205.174.165.73_8080_TCP_2017-07-07 09:44:39.929654
192.168.10.14_51739_205.174.165.73_8080_TCP_2017-07-07 09:44:48.577565,44:48.6,192.168.10.14,51739,205.174.165.73,8080,TCP,0.090579987,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,3565.909118,2152.79343,1413.115688,88.31973047,44.15986523,44.15986523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01294,0.03067942,0.088086843,5.01E-05,0.090579987,0.03000935,0.04187925,0.089235067,0.000188828,0.090028048,0.03000863,0.0410686,0.088086843,0.000601053,0.090025902,0,0,0,0,Botnet_ARES,192.168.10.14_51739_205.174.165.73_8080_TCP_2017-07-07 09:44:48.577566
192.168.10.9_4089_205.174.165.73_8080_TCP_2017-07-07 09:44:49.325267,44:49.3,192.168.10.9,4089,205.174.165.73,8080,TCP,0.104890823,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.5,32,40.25,8192,29200,0,0,0,0,0,0,0,0,3069.858637,1849.54216,1220.316477,76.26977979,38.1348899,38.1348899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.0149844,0.03552749,0.102005005,4.60E-05,0.104890823,0.03470699,0.04864525,0.103501081,4.60E-05,0.10412097,0.03479862,0.04752464,0.102005005,0.000591993,0.104395866,0,0,0,0,Botnet_ARES,192.168.10.9_4089_205.174.165.73_8080_TCP_2017-07-07 09:44:49.325268
192.168.10.5_53730_205.174.165.73_8080_TCP_2017-07-07 09:44:49.838344,44:49.8,192.168.10.5,53730,205.174.165.73,8080,TCP,0.074759007,8,4,4,324,196,128,196,0,40.5,72.17859794,5209.75,196,0,40.5,72.17859794,7203,196,0,40.5,72.17859794,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,49,32,40.5,8192,29200,0,0,0,0,0,0,0,0,4333.925973,2621.757687,1712.168286,107.0105179,53.50525893,53.50525893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01067986,0.02508418,0.072119951,5.70E-05,0.074759007,0.02470764,0.03444773,0.073422909,5.70E-05,0.074122906,0.02473005,0.03351147,0.072119951,0.000616074,0.07419014,0,0,0,0,Botnet_ARES,192.168.10.5_53730_205.174.165.73_8080_TCP_2017-07-07 09:44:49.838345
192.168.10.15_52901_205.174.165.73_8080_TCP_2017-07-07 09:44:49.993201,44:50.0,192.168.10.15,52901,205.174.165.73,8080,TCP,0.061889887,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072,184,32,20,23,5.19615242,92,32,20,23,5.19615242,92,32,20,23,5.19615242,48.75,32,40.375,8192,29200,0,0,0,0,0,0,0,0,5218.946364,3150.757093,2068.189271,129.2618295,64.63091473,64.63091473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00884141,0.02053356,0.059131145,2.86E-06,0.061889887,0.02038129,0.0285031,0.060689926,2.86E-06,0.061143875,0.02050193,0.0273198,0.059131145,0.000558853,0.061505795,0,0,0,0,Botnet_ARES,192.168.10.15_52901_205.174.165.73_8080_TCP_2017-07-07 09:44:49.993202
